TCS,name,lat,lon,PHASE,PHASE_STATUS,PHASE_STATUS_TEXT
493,ST CLAIR AVE W & KEELE ST,43.67253400447835,-79.4676229982737,3,2.0,Begin Green
190,DUFFERIN ST & DUNDAS ST W,43.649650996004304,-79.43145300319193,2,10.0,End Yellow Clearance
190,DUFFERIN ST & DUNDAS ST W,43.649650996004304,-79.43145300319193,4,10.0,End Yellow Clearance
190,DUFFERIN ST & DUNDAS ST W,43.649650996004304,-79.43145300319193,6,10.0,End Yellow Clearance
190,DUFFERIN ST & DUNDAS ST W,43.649650996004304,-79.43145300319193,8,10.0,End Yellow Clearance
24,CHURCH ST & WELLESLEY ST E,43.66572199894831,-79.38095900029587,2,9.0,Begin Yellow Clearance
24,CHURCH ST & WELLESLEY ST E,43.66572199894831,-79.38095900029587,6,9.0,Begin Yellow Clearance
225,CHURCH ST & CHARLES ST E,43.66941000112138,-79.38249300266027,4,2.0,Begin Green
225,CHURCH ST & CHARLES ST E,43.66941000112138,-79.38249300266027,8,2.0,Begin Green
529,JANE ST & TRETHEWEY DR,43.69759299934859,-79.5023790019841,3,2.0,Begin Green
847,ANNETTE ST & RUNNYMEDE RD,43.66006000062772,-79.48001500181464,4,8.0,Green Termination
847,ANNETTE ST & RUNNYMEDE RD,43.66006000062772,-79.48001500181464,4,9.0,Begin Yellow Clearance
847,ANNETTE ST & RUNNYMEDE RD,43.66006000062772,-79.48001500181464,4,9.0,Begin Yellow Clearance
847,ANNETTE ST & RUNNYMEDE RD,43.66006000062772,-79.48001500181464,8,8.0,Green Termination
847,ANNETTE ST & RUNNYMEDE RD,43.66006000062772,-79.48001500181464,8,9.0,Begin Yellow Clearance
847,ANNETTE ST & RUNNYMEDE RD,43.66006000062772,-79.48001500181464,8,9.0,Begin Yellow Clearance
725,KIPLING AVE & NORSEMAN ST,43.63148299612877,-79.5310689942604,4,2.0,Begin Green
725,KIPLING AVE & NORSEMAN ST,43.63148299612877,-79.5310689942604,8,2.0,Begin Green
491,ST CLAIR AVE W & SILVERTHORN AVE,43.674194996986394,-79.46001700223766,2,2.0,Begin Green
491,ST CLAIR AVE W & SILVERTHORN AVE,43.674194996986394,-79.46001700223766,2,2.0,Begin Green
123,AVENUE RD & WILSON AVE,43.73987099662295,-79.42164699521537,3,9.0,Begin Yellow Clearance
412,LAWRENCE AVE E & KENNEDY RD,43.749496999048176,-79.2749339946496,1,2.0,Begin Green
412,LAWRENCE AVE E & KENNEDY RD,43.749496999048176,-79.2749339946496,3,10.0,End Yellow Clearance
412,LAWRENCE AVE E & KENNEDY RD,43.749496999048176,-79.2749339946496,7,10.0,End Yellow Clearance
420,LAWRENCE AVE E & MARKHAM RD,43.759821997457564,-79.22532400081766,4,10.0,End Yellow Clearance
420,LAWRENCE AVE E & MARKHAM RD,43.759821997457564,-79.22532400081766,8,10.0,End Yellow Clearance
693,ELLESMERE RD & PHARMACY AVE,43.759031003240054,-79.31018800299499,4,9.0,Begin Yellow Clearance
693,ELLESMERE RD & PHARMACY AVE,43.759031003240054,-79.31018800299499,8,9.0,Begin Yellow Clearance
695,ELLESMERE RD & BIRCHMOUNT RD,43.76342699585293,-79.29136199492909,5,10.0,End Yellow Clearance
7,JARVIS ST & SHUTER ST,43.65536100365847,-79.37391700571683,4,10.0,End Yellow Clearance
7,JARVIS ST & SHUTER ST,43.65536100365847,-79.37391700571683,8,10.0,End Yellow Clearance
8,JARVIS ST & DUNDAS ST E,43.65706699657535,-79.37456600093638,2,2.0,Begin Green
8,JARVIS ST & DUNDAS ST E,43.65706699657535,-79.37456600093638,6,2.0,Begin Green
197,GERRARD ST E & SACKVILLE ST,43.66258699617536,-79.36403699386446,4,2.0,Begin Green
197,GERRARD ST E & SACKVILLE ST,43.66258699617536,-79.36403699386446,8,2.0,Begin Green
256,SHERBOURNE ST & RICHMOND ST E,43.65337800175666,-79.36914799790367,2,2.0,Begin Green
256,SHERBOURNE ST & RICHMOND ST E,43.65337800175666,-79.36914799790367,6,2.0,Begin Green
261,SHERBOURNE ST & WELLESLEY ST E,43.66709399853632,-79.37468299875049,4,8.0,Green Termination
261,SHERBOURNE ST & WELLESLEY ST E,43.66709399853632,-79.37468299875049,4,9.0,Begin Yellow Clearance
261,SHERBOURNE ST & WELLESLEY ST E,43.66709399853632,-79.37468299875049,4,9.0,Begin Yellow Clearance
261,SHERBOURNE ST & WELLESLEY ST E,43.66709399853632,-79.37468299875049,8,8.0,Green Termination
261,SHERBOURNE ST & WELLESLEY ST E,43.66709399853632,-79.37468299875049,8,9.0,Begin Yellow Clearance
261,SHERBOURNE ST & WELLESLEY ST E,43.66709399853632,-79.37468299875049,8,9.0,Begin Yellow Clearance
374,BROADVIEW AVE & GERRARD ST E,43.66548600003973,-79.35262399472575,2,8.0,Green Termination
374,BROADVIEW AVE & GERRARD ST E,43.66548600003973,-79.35262399472575,2,9.0,Begin Yellow Clearance
374,BROADVIEW AVE & GERRARD ST E,43.66548600003973,-79.35262399472575,2,9.0,Begin Yellow Clearance
374,BROADVIEW AVE & GERRARD ST E,43.66548600003973,-79.35262399472575,6,8.0,Green Termination
374,BROADVIEW AVE & GERRARD ST E,43.66548600003973,-79.35262399472575,6,9.0,Begin Yellow Clearance
374,BROADVIEW AVE & GERRARD ST E,43.66548600003973,-79.35262399472575,6,9.0,Begin Yellow Clearance
374,BROADVIEW AVE & GERRARD ST E,43.66548600003973,-79.35262399472575,6,9.0,Begin Yellow Clearance
444,O CONNOR DR & DON MILLS RD,43.69557399842963,-79.33964800450993,5,2.0,Begin Green
819,EASTERN AVE & CARLAW AVE,43.658402000402596,-79.33895999744506,4,2.0,Begin Green
501,LAWRENCE AVE W & CHATSWORTH DR,43.72318800297253,-79.41134499841615,8,10.0,End Yellow Clearance
281,BLOOR ST W & SPADINA AVE,43.66665699919829,-79.40386999437887,2,10.0,End Yellow Clearance
281,BLOOR ST W & SPADINA AVE,43.66665699919829,-79.40386999437887,6,10.0,End Yellow Clearance
923,EVANS AVE & EVANS CRT,43.60898900108626,-79.55641900149342,4,10.0,End Yellow Clearance
923,EVANS AVE & EVANS CRT,43.60898900108626,-79.55641900149342,8,10.0,End Yellow Clearance
937,RATHBURN RD & THE WEST MALL,43.65302699620697,-79.57255099444842,4,8.0,Green Termination
937,RATHBURN RD & THE WEST MALL,43.65302699620697,-79.57255099444842,4,9.0,Begin Yellow Clearance
937,RATHBURN RD & THE WEST MALL,43.65302699620697,-79.57255099444842,4,9.0,Begin Yellow Clearance
937,RATHBURN RD & THE WEST MALL,43.65302699620697,-79.57255099444842,8,8.0,Green Termination
937,RATHBURN RD & THE WEST MALL,43.65302699620697,-79.57255099444842,8,9.0,Begin Yellow Clearance
937,RATHBURN RD & THE WEST MALL,43.65302699620697,-79.57255099444842,8,9.0,Begin Yellow Clearance
751,SHEPPARD AVE E & BIRCHMOUNT RD,43.78105400259915,-79.29810599748798,5,8.0,Green Termination
751,SHEPPARD AVE E & BIRCHMOUNT RD,43.78105400259915,-79.29810599748798,5,9.0,Begin Yellow Clearance
751,SHEPPARD AVE E & BIRCHMOUNT RD,43.78105400259915,-79.29810599748798,5,9.0,Begin Yellow Clearance
760,WARDEN AVE & 401 C W WARDEN AV RAMP,43.77162099902047,-79.304698006175,4,2.0,Begin Green
760,WARDEN AVE & 401 C W WARDEN AV RAMP,43.77162099902047,-79.304698006175,8,,
675,BATHURST ST & FINCH AVE W,43.77385899667598,-79.44300799798621,3,10.0,End Yellow Clearance
677,BATHURST ST & ROCKFORD RD,43.78591700138069,-79.44605300104142,2,10.0,End Yellow Clearance
677,BATHURST ST & ROCKFORD RD,43.78591700138069,-79.44605300104142,6,10.0,End Yellow Clearance
314,BATHURST ST & SARANAC BLVD,43.723075002741055,-79.4306619973423,4,9.0,Begin Yellow Clearance
314,BATHURST ST & SARANAC BLVD,43.723075002741055,-79.4306619973423,8,9.0,Begin Yellow Clearance
235,JANE ST & 400 S JANE ST RAMP,43.71104099959222,-79.5059709971821,1,2.0,Begin Green
434,DIXON RD & ISLINGTON AVE,43.69704900243251,-79.54673100311987,4,10.0,End Yellow Clearance
434,DIXON RD & ISLINGTON AVE,43.69704900243251,-79.54673100311987,8,10.0,End Yellow Clearance
713,ISLINGTON AVE & 401 C W ISLINGTON N RAMP,43.71140999575211,-79.55335700374687,2,8.0,Green Termination
713,ISLINGTON AVE & 401 C W ISLINGTON N RAMP,43.71140999575211,-79.55335700374687,2,9.0,Begin Yellow Clearance
713,ISLINGTON AVE & 401 C W ISLINGTON N RAMP,43.71140999575211,-79.55335700374687,2,9.0,Begin Yellow Clearance
713,ISLINGTON AVE & 401 C W ISLINGTON N RAMP,43.71140999575211,-79.55335700374687,2,9.0,Begin Yellow Clearance
713,ISLINGTON AVE & 401 C W ISLINGTON N RAMP,43.71140999575211,-79.55335700374687,2,9.0,Begin Yellow Clearance
713,ISLINGTON AVE & 401 C W ISLINGTON N RAMP,43.71140999575211,-79.55335700374687,6,8.0,Green Termination
713,ISLINGTON AVE & 401 C W ISLINGTON N RAMP,43.71140999575211,-79.55335700374687,6,9.0,Begin Yellow Clearance
713,ISLINGTON AVE & 401 C W ISLINGTON N RAMP,43.71140999575211,-79.55335700374687,6,9.0,Begin Yellow Clearance
713,ISLINGTON AVE & 401 C W ISLINGTON N RAMP,43.71140999575211,-79.55335700374687,6,9.0,Begin Yellow Clearance
713,ISLINGTON AVE & 401 C W ISLINGTON N RAMP,43.71140999575211,-79.55335700374687,6,9.0,Begin Yellow Clearance
428,KEELE ST & LAWRENCE AVE W,43.70865899824042,-79.47806199808873,4,8.0,Green Termination
428,KEELE ST & LAWRENCE AVE W,43.70865899824042,-79.47806199808873,4,9.0,Begin Yellow Clearance
428,KEELE ST & LAWRENCE AVE W,43.70865899824042,-79.47806199808873,4,9.0,Begin Yellow Clearance
428,KEELE ST & LAWRENCE AVE W,43.70865899824042,-79.47806199808873,8,8.0,Green Termination
428,KEELE ST & LAWRENCE AVE W,43.70865899824042,-79.47806199808873,8,9.0,Begin Yellow Clearance
428,KEELE ST & LAWRENCE AVE W,43.70865899824042,-79.47806199808873,8,9.0,Begin Yellow Clearance
466,EGLINTON AVE W & RICHARDSON AVE,43.69097699991055,-79.47151500545878,4,10.0,End Yellow Clearance
466,EGLINTON AVE W & RICHARDSON AVE,43.69097699991055,-79.47151500545878,8,10.0,End Yellow Clearance
592,KEELE ST & GULLIVER RD,43.699309998705004,-79.47594099562404,2,10.0,End Yellow Clearance
592,KEELE ST & GULLIVER RD,43.699309998705004,-79.47594099562404,6,10.0,End Yellow Clearance
753,LESLIE ST & 401 C W LESLIE ST RAMP,43.76723399831153,-79.36366300356313,4,9.0,Begin Yellow Clearance
748,SHEPPARD AVE E & VICTORIA PARK AVE,43.77524399960849,-79.32301700059409,1,8.0,Green Termination
748,SHEPPARD AVE E & VICTORIA PARK AVE,43.77524399960849,-79.32301700059409,1,9.0,Begin Yellow Clearance
474,ST CLAIR AVE E & BIRCHMOUNT RD,43.71415800121792,-79.27111699915382,4,2.0,Begin Green
474,ST CLAIR AVE E & BIRCHMOUNT RD,43.71415800121792,-79.27111699915382,8,2.0,Begin Green
718,REXDALE BLVD & BERGAMOT AVE,43.713318003805156,-79.55968900139328,5,9.0,Begin Yellow Clearance
394,ROGERS RD & KEELE ST,43.682136002712916,-79.47159799794886,3,9.0,Begin Yellow Clearance
885,BIRCHMOUNT RD & COMSTOCK RD,43.72371900092839,-79.2753309982737,4,2.0,Begin Green
885,BIRCHMOUNT RD & COMSTOCK RD,43.72371900092839,-79.2753309982737,8,2.0,Begin Green
274,SPADINA AVE & ADELAIDE ST W,43.64673999973274,-79.39556999929943,4,10.0,End Yellow Clearance
274,SPADINA AVE & ADELAIDE ST W,43.64673999973274,-79.39556999929943,8,10.0,End Yellow Clearance
448,O CONNOR DR & BERMONDSEY RD,43.712452998461664,-79.30742700547403,4,8.0,Green Termination
448,O CONNOR DR & BERMONDSEY RD,43.712452998461664,-79.30742700547403,4,9.0,Begin Yellow Clearance
448,O CONNOR DR & BERMONDSEY RD,43.712452998461664,-79.30742700547403,4,9.0,Begin Yellow Clearance
448,O CONNOR DR & BERMONDSEY RD,43.712452998461664,-79.30742700547403,8,8.0,Green Termination
448,O CONNOR DR & BERMONDSEY RD,43.712452998461664,-79.30742700547403,8,9.0,Begin Yellow Clearance
448,O CONNOR DR & BERMONDSEY RD,43.712452998461664,-79.30742700547403,8,9.0,Begin Yellow Clearance
409,LAWRENCE AVE E & WARDEN AVE,43.74537599650476,-79.29472999762565,4,2.0,Begin Green
409,LAWRENCE AVE E & WARDEN AVE,43.74537599650476,-79.29472999762565,4,2.0,Begin Green
409,LAWRENCE AVE E & WARDEN AVE,43.74537599650476,-79.29472999762565,7,2.0,Begin Green
409,LAWRENCE AVE E & WARDEN AVE,43.74537599650476,-79.29472999762565,7,2.0,Begin Green
669,PAPE AVE & COSBURN AVE,43.68943200020866,-79.34881499718627,4,10.0,End Yellow Clearance
669,PAPE AVE & COSBURN AVE,43.68943200020866,-79.34881499718627,8,10.0,End Yellow Clearance
10,JARVIS ST & CARLTON ST,43.66241799799948,-79.37671599844334,6,2.0,Begin Green
619,STEELES AVE W & DUFFERIN ST,43.787283002887506,-79.47008900337154,1,10.0,End Yellow Clearance
619,STEELES AVE W & DUFFERIN ST,43.787283002887506,-79.47008900337154,3,2.0,Begin Green
619,STEELES AVE W & DUFFERIN ST,43.787283002887506,-79.47008900337154,5,10.0,End Yellow Clearance
619,STEELES AVE W & DUFFERIN ST,43.787283002887506,-79.47008900337154,7,2.0,Begin Green
488,DUFFERIN ST & ST CLAIR AVE W,43.67796100116059,-79.44308099757724,5,2.0,Begin Green
578,WESTON RD & LAMBTON AVE,43.684229001381354,-79.48399900285035,5,2.0,Begin Green
841,DUPONT ST & CHRISTIE ST,43.671622001970555,-79.42154399719946,4,2.0,Begin Green
841,DUPONT ST & CHRISTIE ST,43.671622001970555,-79.42154399719946,8,2.0,Begin Green
841,DUPONT ST & CHRISTIE ST,43.671622001970555,-79.42154399719946,10,2.0,Begin Green
841,DUPONT ST & CHRISTIE ST,43.671622001970555,-79.42154399719946,10,2.0,Begin Green
12,JARVIS ST & ISABELLA ST,43.66889300271921,-79.37945200498093,2,10.0,End Yellow Clearance
12,JARVIS ST & ISABELLA ST,43.66889300271921,-79.37945200498093,6,10.0,End Yellow Clearance
137,MOUNT PLEASANT RD & DAVISVILLE AVE,43.70031199633542,-79.3869729976405,7,2.0,Begin Green
498,ST CLAIR AVE E & AVOCA AVE,43.68899199923153,-79.38988600568943,2,2.0,Begin Green
498,ST CLAIR AVE E & AVOCA AVE,43.68899199923153,-79.38988600568943,2,2.0,Begin Green
498,ST CLAIR AVE E & AVOCA AVE,43.68899199923153,-79.38988600568943,4,2.0,Begin Green
498,ST CLAIR AVE E & AVOCA AVE,43.68899199923153,-79.38988600568943,8,2.0,Begin Green
640,DUNDAS ST W & SORAUREN AVE,43.65120099866884,-79.44532299486661,4,10.0,End Yellow Clearance
752,KENNEDY RD & SHEPPARD AVE E,43.78328600204152,-79.28826299594877,7,9.0,Begin Yellow Clearance
16,KING ST E & CHURCH ST,43.64992100253796,-79.37441199642254,1,8.0,Green Termination
16,KING ST E & CHURCH ST,43.64992100253796,-79.37441199642254,1,9.0,Begin Yellow Clearance
16,KING ST E & CHURCH ST,43.64992100253796,-79.37441199642254,5,8.0,Green Termination
16,KING ST E & CHURCH ST,43.64992100253796,-79.37441199642254,5,9.0,Begin Yellow Clearance
50,YONGE ST & BROADWAY AVE,43.70958299928206,-79.39899699797695,2,2.0,Begin Green
50,YONGE ST & BROADWAY AVE,43.70958299928206,-79.39899699797695,4,9.0,Begin Yellow Clearance
50,YONGE ST & BROADWAY AVE,43.70958299928206,-79.39899699797695,8,9.0,Begin Yellow Clearance
101,EGLINTON AVE W & GLEN CEDAR RD,43.699850997113614,-79.43090599609515,2,2.0,Begin Green
101,EGLINTON AVE W & GLEN CEDAR RD,43.699850997113614,-79.43090599609515,6,2.0,Begin Green
111,AVENUE RD & BALMORAL AVE,43.68430899958465,-79.40052999398443,4,10.0,End Yellow Clearance
111,AVENUE RD & BALMORAL AVE,43.68430899958465,-79.40052999398443,8,10.0,End Yellow Clearance
133,MOUNT PLEASANT RD & INGLEWOOD DR,43.688320000617985,-79.38358399679491,4,8.0,Green Termination
133,MOUNT PLEASANT RD & INGLEWOOD DR,43.688320000617985,-79.38358399679491,4,9.0,Begin Yellow Clearance
133,MOUNT PLEASANT RD & INGLEWOOD DR,43.688320000617985,-79.38358399679491,4,9.0,Begin Yellow Clearance
133,MOUNT PLEASANT RD & INGLEWOOD DR,43.688320000617985,-79.38358399679491,8,8.0,Green Termination
133,MOUNT PLEASANT RD & INGLEWOOD DR,43.688320000617985,-79.38358399679491,8,9.0,Begin Yellow Clearance
133,MOUNT PLEASANT RD & INGLEWOOD DR,43.688320000617985,-79.38358399679491,8,9.0,Begin Yellow Clearance
631,SHEPPARD AVE W & WILSON HEIGHTS BLVD,43.751663001010726,-79.45675100192112,1,9.0,Begin Yellow Clearance
631,SHEPPARD AVE W & WILSON HEIGHTS BLVD,43.751663001010726,-79.45675100192112,7,10.0,End Yellow Clearance
889,ELLESMERE RD & SCARBOROUGH GOLF CLUB RD,43.77855600196701,-79.22221699560971,2,2.0,Begin Green
889,ELLESMERE RD & SCARBOROUGH GOLF CLUB RD,43.77855600196701,-79.22221699560971,2,2.0,Begin Green
889,ELLESMERE RD & SCARBOROUGH GOLF CLUB RD,43.77855600196701,-79.22221699560971,6,2.0,Begin Green
889,ELLESMERE RD & SCARBOROUGH GOLF CLUB RD,43.77855600196701,-79.22221699560971,6,2.0,Begin Green
571,STRACHAN AVE & FLEET ST,43.63625499976251,-79.40963100130182,2,10.0,End Yellow Clearance
571,STRACHAN AVE & FLEET ST,43.63625499976251,-79.40963100130182,2,10.0,End Yellow Clearance
194,ST CLAIR AVE W & EARLSCOURT AVE,43.67700699991825,-79.44743000146764,4,9.0,Begin Yellow Clearance
194,ST CLAIR AVE W & EARLSCOURT AVE,43.67700699991825,-79.44743000146764,8,9.0,Begin Yellow Clearance
786,EGLINTON AVE W & MARTIN GROVE RD,43.674477002843155,-79.56317600349855,2,8.0,Green Termination
786,EGLINTON AVE W & MARTIN GROVE RD,43.674477002843155,-79.56317600349855,2,9.0,Begin Yellow Clearance
786,EGLINTON AVE W & MARTIN GROVE RD,43.674477002843155,-79.56317600349855,2,9.0,Begin Yellow Clearance
786,EGLINTON AVE W & MARTIN GROVE RD,43.674477002843155,-79.56317600349855,2,9.0,Begin Yellow Clearance
786,EGLINTON AVE W & MARTIN GROVE RD,43.674477002843155,-79.56317600349855,6,8.0,Green Termination
786,EGLINTON AVE W & MARTIN GROVE RD,43.674477002843155,-79.56317600349855,6,9.0,Begin Yellow Clearance
786,EGLINTON AVE W & MARTIN GROVE RD,43.674477002843155,-79.56317600349855,6,9.0,Begin Yellow Clearance
786,EGLINTON AVE W & MARTIN GROVE RD,43.674477002843155,-79.56317600349855,6,9.0,Begin Yellow Clearance
926,EGLINTON AVE W & RENFORTH DR,43.66609999801391,-79.58767500617171,4,2.0,Begin Green
926,EGLINTON AVE W & RENFORTH DR,43.66609999801391,-79.58767500617171,8,2.0,Begin Green
220,EGLINTON AVE E & FORMAN AVE,43.709190996691056,-79.38620099881526,4,8.0,Green Termination
220,EGLINTON AVE E & FORMAN AVE,43.709190996691056,-79.38620099881526,4,9.0,Begin Yellow Clearance
220,EGLINTON AVE E & FORMAN AVE,43.709190996691056,-79.38620099881526,4,9.0,Begin Yellow Clearance
220,EGLINTON AVE E & FORMAN AVE,43.709190996691056,-79.38620099881526,8,8.0,Green Termination
220,EGLINTON AVE E & FORMAN AVE,43.709190996691056,-79.38620099881526,8,9.0,Begin Yellow Clearance
220,EGLINTON AVE E & FORMAN AVE,43.709190996691056,-79.38620099881526,8,9.0,Begin Yellow Clearance
421,LAWRENCE AVE W & DUPLEX AVE,43.72438499611221,-79.40560999964856,2,10.0,End Yellow Clearance
421,LAWRENCE AVE W & DUPLEX AVE,43.72438499611221,-79.40560999964856,6,10.0,End Yellow Clearance
310,BATHURST ST & BRIAR HILL AVE,43.70792400311631,-79.42705900315606,1,10.0,End Yellow Clearance
311,BATHURST ST & VIEWMOUNT AVE,43.710484997262114,-79.42769400186341,5,2.0,Begin Green
427,LAWRENCE AVE W & CALEDONIA RD,43.711482001318906,-79.46660300419279,2,8.0,Green Termination
427,LAWRENCE AVE W & CALEDONIA RD,43.711482001318906,-79.46660300419279,2,9.0,Begin Yellow Clearance
427,LAWRENCE AVE W & CALEDONIA RD,43.711482001318906,-79.46660300419279,2,9.0,Begin Yellow Clearance
427,LAWRENCE AVE W & CALEDONIA RD,43.711482001318906,-79.46660300419279,2,9.0,Begin Yellow Clearance
427,LAWRENCE AVE W & CALEDONIA RD,43.711482001318906,-79.46660300419279,6,8.0,Green Termination
427,LAWRENCE AVE W & CALEDONIA RD,43.711482001318906,-79.46660300419279,6,9.0,Begin Yellow Clearance
427,LAWRENCE AVE W & CALEDONIA RD,43.711482001318906,-79.46660300419279,6,9.0,Begin Yellow Clearance
427,LAWRENCE AVE W & CALEDONIA RD,43.711482001318906,-79.46660300419279,6,9.0,Begin Yellow Clearance
614,DUFFERIN ST & ORFUS RD,43.720462002724226,-79.45617200295176,4,8.0,Green Termination
614,DUFFERIN ST & ORFUS RD,43.720462002724226,-79.45617200295176,4,9.0,Begin Yellow Clearance
614,DUFFERIN ST & ORFUS RD,43.720462002724226,-79.45617200295176,8,8.0,Green Termination
614,DUFFERIN ST & ORFUS RD,43.720462002724226,-79.45617200295176,8,9.0,Begin Yellow Clearance
805,MARLEE AVE & ROSELAWN AVE,43.702253003085275,-79.44110900555447,2,2.0,Begin Green
805,MARLEE AVE & ROSELAWN AVE,43.702253003085275,-79.44110900555447,6,2.0,Begin Green
102,EGLINTON AVE W & MARLEE AVE,43.69803999942936,-79.43938999669547,6,2.0,Begin Green
102,EGLINTON AVE W & MARLEE AVE,43.69803999942936,-79.43938999669547,6,2.0,Begin Green
300,COLLEGE ST & BATHURST ST,43.65648099580472,-79.40772199836314,2,2.0,Begin Green
300,COLLEGE ST & BATHURST ST,43.65648099580472,-79.40772199836314,6,2.0,Begin Green
735,THE WEST MALL & EVANS AVE,43.60835000248613,-79.55866500208764,1,10.0,End Yellow Clearance
785,BURNHAMTHORPE RD & MARTIN GROVE RD,43.64880599644865,-79.5489809979942,4,10.0,End Yellow Clearance
785,BURNHAMTHORPE RD & MARTIN GROVE RD,43.64880599644865,-79.5489809979942,8,10.0,End Yellow Clearance
701,MARKHAM RD & SHEPPARD AVE E,43.79386899801141,-79.23875299926475,1,2.0,Begin Green
927,WARDEN AVE & ARKONA DR,43.77308899651447,-79.3053559975575,4,2.0,Begin Green
927,WARDEN AVE & ARKONA DR,43.77308899651447,-79.3053559975575,4,2.0,Begin Green
927,WARDEN AVE & ARKONA DR,43.77308899651447,-79.3053559975575,8,2.0,Begin Green
927,WARDEN AVE & ARKONA DR,43.77308899651447,-79.3053559975575,8,2.0,Begin Green
673,BATHURST ST & ELLERSLIE AVE,43.762444003050426,-79.44017100604175,2,2.0,Begin Green
673,BATHURST ST & ELLERSLIE AVE,43.762444003050426,-79.44017100604175,6,2.0,Begin Green
533,SHEPPARD AVE W & JANE ST,43.73938899564581,-79.5132209984919,4,2.0,Begin Green
430,JANE ST & LAWRENCE AVE W,43.70287799968112,-79.50383799416437,4,2.0,Begin Green
430,JANE ST & LAWRENCE AVE W,43.70287799968112,-79.50383799416437,4,2.0,Begin Green
430,JANE ST & LAWRENCE AVE W,43.70287799968112,-79.50383799416437,8,2.0,Begin Green
430,JANE ST & LAWRENCE AVE W,43.70287799968112,-79.50383799416437,8,2.0,Begin Green
526,JANE ST & EAST DR,43.67893899909775,-79.49686500100864,2,8.0,Green Termination
526,JANE ST & EAST DR,43.67893899909775,-79.49686500100864,2,9.0,Begin Yellow Clearance
